State,State Code,Year,Year Code,Month,Month Code,Months,Deaths
Georgia,13,2014,2014,"Mar., 2014",2014,Mar,6508
Georgia,13,2014,2014,"Apr., 2014",2014,Apr,6234
Georgia,13,2014,2014,"May, 2014",2014,May,6434
Georgia,13,2014,2014,"Jun., 2014",2014,Jun,5895
Georgia,13,2014,2014,"Jul., 2014",2014,Jul,6035
Georgia,13,2014,2014,"Aug., 2014",2014,Aug,6153
Georgia,13,2014,2014,"Sep., 2014",2014,Sep,5914
Georgia,13,2014,2014,"Oct., 2014",2014,Oct,6268
Georgia,13,2014,2014,"Nov., 2014",2014,Nov,6453
Georgia,13,2014,2014,"Dec., 2014",2014,Dec,7485
Georgia,13,2015,2015,"Jan., 2015",2015,Jan,7538
Georgia,13,2015,2015,"Feb., 2015",2015,Feb,6641
Georgia,13,2015,2015,"Mar., 2015",2015,Mar,7081
Georgia,13,2015,2015,"Apr., 2015",2015,Apr,6528
Georgia,13,2015,2015,"May, 2015",2015,May,6520
Georgia,13,2015,2015,"Jun., 2015",2015,Jun,6255
Georgia,13,2015,2015,"Jul., 2015",2015,Jul,6496
Georgia,13,2015,2015,"Aug., 2015",2015,Aug,6240
Georgia,13,2015,2015,"Sep., 2015",2015,Sep,6225
Georgia,13,2015,2015,"Oct., 2015",2015,Oct,6635
Georgia,13,2015,2015,"Nov., 2015",2015,Nov,6656
Georgia,13,2015,2015,"Dec., 2015",2015,Dec,7127
Georgia,13,2016,2016,"Jan., 2016",2016,Jan,7256
Georgia,13,2016,2016,"Feb., 2016",2016,Feb,6765
Georgia,13,2016,2016,"Mar., 2016",2016,Mar,7197
Georgia,13,2016,2016,"Apr., 2016",2016,Apr,6658
Georgia,13,2016,2016,"May, 2016",2016,May,6565
Georgia,13,2016,2016,"Jun., 2016",2016,Jun,6376
Georgia,13,2016,2016,"Jul., 2016",2016,Jul,6584
Georgia,13,2016,2016,"Aug., 2016",2016,Aug,6649
Georgia,13,2016,2016,"Sep., 2016",2016,Sep,6467
Georgia,13,2016,2016,"Oct., 2016",2016,Oct,6599
Georgia,13,2016,2016,"Nov., 2016",2016,Nov,6831
Georgia,13,2016,2016,"Dec., 2016",2016,Dec,7481
Georgia,13,2017,2017,"Jan., 2017",2017,Jan,7580
Georgia,13,2017,2017,"Feb., 2017",2017,Feb,6713
Georgia,13,2017,2017,"Mar., 2017",2017,Mar,7403
Georgia,13,2017,2017,"Apr., 2017",2017,Apr,6806
Georgia,13,2017,2017,"May, 2017",2017,May,6770
Georgia,13,2017,2017,"Jun., 2017",2017,Jun,6522
Georgia,13,2017,2017,"Jul., 2017",2017,Jul,6691
Georgia,13,2017,2017,"Aug., 2017",2017,Aug,6695
Georgia,13,2017,2017,"Sep., 2017",2017,Sep,6536
Georgia,13,2017,2017,"Oct., 2017",2017,Oct,6980
Georgia,13,2017,2017,"Nov., 2017",2017,Nov,6882
Georgia,13,2017,2017,"Dec., 2017",2017,Dec,7520
Hawaii,15,2007,2007,"Jan., 2007",2007,Jan,826
Hawaii,15,2007,2007,"Feb., 2007",2007,Feb,729
Hawaii,15,2007,2007,"Mar., 2007",2007,Mar,805
Hawaii,15,2007,2007,"Apr., 2007",2007,Apr,810
Hawaii,15,2007,2007,"May, 2007",2007,May,847
Hawaii,15,2007,2007,"Jun., 2007",2007,Jun,821
Hawaii,15,2007,2007,"Jul., 2007",2007,Jul,792
Hawaii,15,2007,2007,"Aug., 2007",2007,Aug,809
Hawaii,15,2007,2007,"Sep., 2007",2007,Sep,724
Hawaii,15,2007,2007,"Oct., 2007",2007,Oct,747
Hawaii,15,2007,2007,"Nov., 2007",2007,Nov,761
Hawaii,15,2007,2007,"Dec., 2007",2007,Dec,824
Hawaii,15,2008,2008,"Jan., 2008",2008,Jan,883
Hawaii,15,2008,2008,"Feb., 2008",2008,Feb,829
Hawaii,15,2008,2008,"Mar., 2008",2008,Mar,836
Hawaii,15,2008,2008,"Apr., 2008",2008,Apr,810
Hawaii,15,2008,2008,"May, 2008",2008,May,806
Hawaii,15,2008,2008,"Jun., 2008",2008,Jun,749
Hawaii,15,2008,2008,"Jul., 2008",2008,Jul,789
Hawaii,15,2008,2008,"Aug., 2008",2008,Aug,719
Hawaii,15,2008,2008,"Sep., 2008",2008,Sep,740
Hawaii,15,2008,2008,"Oct., 2008",2008,Oct,753
Hawaii,15,2008,2008,"Nov., 2008",2008,Nov,753
Hawaii,15,2008,2008,"Dec., 2008",2008,Dec,834
Hawaii,15,2009,2009,"Jan., 2009",2009,Jan,859
Hawaii,15,2009,2009,"Feb., 2009",2009,Feb,824
Hawaii,15,2009,2009,"Mar., 2009",2009,Mar,920
Hawaii,15,2009,2009,"Apr., 2009",2009,Apr,828
Hawaii,15,2009,2009,"May, 2009",2009,May,848
Hawaii,15,2009,2009,"Jun., 2009",2009,Jun,799
Hawaii,15,2009,2009,"Jul., 2009",2009,Jul,905
Hawaii,15,2009,2009,"Aug., 2009",2009,Aug,826
Hawaii,15,2009,2009,"Sep., 2009",2009,Sep,777
Hawaii,15,2009,2009,"Oct., 2009",2009,Oct,790
Hawaii,15,2009,2009,"Nov., 2009",2009,Nov,747
Hawaii,15,2009,2009,"Dec., 2009",2009,Dec,791
Hawaii,15,2010,2010,"Jan., 2010",2010,Jan,837
Hawaii,15,2010,2010,"Feb., 2010",2010,Feb,756
Hawaii,15,2010,2010,"Mar., 2010",2010,Mar,864
Hawaii,15,2010,2010,"Apr., 2010",2010,Apr,794
Hawaii,15,2010,2010,"May, 2010",2010,May,818
Hawaii,15,2010,2010,"Jun., 2010",2010,Jun,762
Hawaii,15,2010,2010,"Jul., 2010",2010,Jul,813
Hawaii,15,2010,2010,"Aug., 2010",2010,Aug,767
Hawaii,15,2010,2010,"Sep., 2010",2010,Sep,797
Hawaii,15,2010,2010,"Oct., 2010",2010,Oct,754
Hawaii,15,2010,2010,"Nov., 2010",2010,Nov,829
Hawaii,15,2010,2010,"Dec., 2010",2010,Dec,826
Hawaii,15,2011,2011,"Jan., 2011",2011,Jan,882
Hawaii,15,2011,2011,"Feb., 2011",2011,Feb,814
Hawaii,15,2011,2011,"Mar., 2011",2011,Mar,940
Hawaii,15,2011,2011,"Apr., 2011",2011,Apr,873
Hawaii,15,2011,2011,"May, 2011",2011,May,827
Hawaii,15,2011,2011,"Jun., 2011",2011,Jun,816
Hawaii,15,2011,2011,"Jul., 2011",2011,Jul,797
Hawaii,15,2011,2011,"Aug., 2011",2011,Aug,769
Hawaii,15,2011,2011,"Sep., 2011",2011,Sep,772
Hawaii,15,2011,2011,"Oct., 2011",2011,Oct,790
Hawaii,15,2011,2011,"Nov., 2011",2011,Nov,771
Hawaii,15,2011,2011,"Dec., 2011",2011,Dec,872
Hawaii,15,2012,2012,"Jan., 2012",2012,Jan,898
Hawaii,15,2012,2012,"Feb., 2012",2012,Feb,895
Hawaii,15,2012,2012,"Mar., 2012",2012,Mar,899
Hawaii,15,2012,2012,"Apr., 2012",2012,Apr,897
Hawaii,15,2012,2012,"May, 2012",2012,May,911
Hawaii,15,2012,2012,"Jun., 2012",2012,Jun,839
Hawaii,15,2012,2012,"Jul., 2012",2012,Jul,809
Hawaii,15,2012,2012,"Aug., 2012",2012,Aug,846
Hawaii,15,2012,2012,"Sep., 2012",2012,Sep,835
Hawaii,15,2012,2012,"Oct., 2012",2012,Oct,833
Hawaii,15,2012,2012,"Nov., 2012",2012,Nov,780
Hawaii,15,2012,2012,"Dec., 2012",2012,Dec,832
Hawaii,15,2013,2013,"Jan., 2013",2013,Jan,914
Hawaii,15,2013,2013,"Feb., 2013",2013,Feb,870
Hawaii,15,2013,2013,"Mar., 2013",2013,Mar,991
Hawaii,15,2013,2013,"Apr., 2013",2013,Apr,862
Hawaii,15,2013,2013,"May, 2013",2013,May,869
Hawaii,15,2013,2013,"Jun., 2013",2013,Jun,804
Hawaii,15,2013,2013,"Jul., 2013",2013,Jul,874
Hawaii,15,2013,2013,"Aug., 2013",2013,Aug,862
Hawaii,15,2013,2013,"Sep., 2013",2013,Sep,859
Hawaii,15,2013,2013,"Oct., 2013",2013,Oct,881
Hawaii,15,2013,2013,"Nov., 2013",2013,Nov,835
Hawaii,15,2013,2013,"Dec., 2013",2013,Dec,884
Hawaii,15,2014,2014,"Jan., 2014",2014,Jan,936
Hawaii,15,2014,2014,"Feb., 2014",2014,Feb,862
Hawaii,15,2014,2014,"Mar., 2014",2014,Mar,955
Hawaii,15,2014,2014,"Apr., 2014",2014,Apr,891
Hawaii,15,2014,2014,"May, 2014",2014,May,936
Hawaii,15,2014,2014,"Jun., 2014",2014,Jun,892
Hawaii,15,2014,2014,"Jul., 2014",2014,Jul,914
Hawaii,15,2014,2014,"Aug., 2014",2014,Aug,907
Hawaii,15,2014,2014,"Sep., 2014",2014,Sep,907
Hawaii,15,2014,2014,"Oct., 2014",2014,Oct,852
Hawaii,15,2014,2014,"Nov., 2014",2014,Nov,814
Hawaii,15,2014,2014,"Dec., 2014",2014,Dec,901
Hawaii,15,2015,2015,"Jan., 2015",2015,Jan,1066
Hawaii,15,2015,2015,"Feb., 2015",2015,Feb,915
Hawaii,15,2015,2015,"Mar., 2015",2015,Mar,949
Hawaii,15,2015,2015,"Apr., 2015",2015,Apr,863
Hawaii,15,2015,2015,"May, 2015",2015,May,956
Hawaii,15,2015,2015,"Jun., 2015",2015,Jun,924
Hawaii,15,2015,2015,"Jul., 2015",2015,Jul,921
Hawaii,15,2015,2015,"Aug., 2015",2015,Aug,915
Hawaii,15,2015,2015,"Sep., 2015",2015,Sep,939
Hawaii,15,2015,2015,"Oct., 2015",2015,Oct,875
Hawaii,15,2015,2015,"Nov., 2015",2015,Nov,817
Hawaii,15,2015,2015,"Dec., 2015",2015,Dec,913
Hawaii,15,2016,2016,"Jan., 2016",2016,Jan,935
Hawaii,15,2016,2016,"Feb., 2016",2016,Feb,909
Hawaii,15,2016,2016,"Mar., 2016",2016,Mar,966
Hawaii,15,2016,2016,"Apr., 2016",2016,Apr,844
Hawaii,15,2016,2016,"May, 2016",2016,May,885
Hawaii,15,2016,2016,"Jun., 2016",2016,Jun,857
Hawaii,15,2016,2016,"Jul., 2016",2016,Jul,915
Hawaii,15,2016,2016,"Aug., 2016",2016,Aug,901
Hawaii,15,2016,2016,"Sep., 2016",2016,Sep,880
Hawaii,15,2016,2016,"Oct., 2016",2016,Oct,911
Hawaii,15,2016,2016,"Nov., 2016",2016,Nov,892
Hawaii,15,2016,2016,"Dec., 2016",2016,Dec,1018
Hawaii,15,2017,2017,"Jan., 2017",2017,Jan,1041
Hawaii,15,2017,2017,"Feb., 2017",2017,Feb,878
Hawaii,15,2017,2017,"Mar., 2017",2017,Mar,982
Hawaii,15,2017,2017,"Apr., 2017",2017,Apr,914
Hawaii,15,2017,2017,"May, 2017",2017,May,970
Hawaii,15,2017,2017,"Jun., 2017",2017,Jun,934
Hawaii,15,2017,2017,"Jul., 2017",2017,Jul,926
Hawaii,15,2017,2017,"Aug., 2017",2017,Aug,938
Hawaii,15,2017,2017,"Sep., 2017",2017,Sep,897
Hawaii,15,2017,2017,"Oct., 2017",2017,Oct,886
Hawaii,15,2017,2017,"Nov., 2017",2017,Nov,955
Hawaii,15,2017,2017,"Dec., 2017",2017,Dec,1069
Idaho,16,2007,2007,"Jan., 2007",2007,Jan,974
Idaho,16,2007,2007,"Feb., 2007",2007,Feb,829
Idaho,16,2007,2007,"Mar., 2007",2007,Mar,926
Idaho,16,2007,2007,"Apr., 2007",2007,Apr,893
Idaho,16,2007,2007,"May, 2007",2007,May,920
Idaho,16,2007,2007,"Jun., 2007",2007,Jun,855
Idaho,16,2007,2007,"Jul., 2007",2007,Jul,933
Idaho,16,2007,2007,"Aug., 2007",2007,Aug,895
Idaho,16,2007,2007,"Sep., 2007",2007,Sep,852
Idaho,16,2007,2007,"Oct., 2007",2007,Oct,913
Idaho,16,2007,2007,"Nov., 2007",2007,Nov,929
Idaho,16,2007,2007,"Dec., 2007",2007,Dec,903
Idaho,16,2008,2008,"Jan., 2008",2008,Jan,912
Idaho,16,2008,2008,"Feb., 2008",2008,Feb,927
Idaho,16,2008,2008,"Mar., 2008",2008,Mar,1078
Idaho,16,2008,2008,"Apr., 2008",2008,Apr,935
Idaho,16,2008,2008,"May, 2008",2008,May,944
Idaho,16,2008,2008,"Jun., 2008",2008,Jun,888
Idaho,16,2008,2008,"Jul., 2008",2008,Jul,864
Idaho,16,2008,2008,"Aug., 2008",2008,Aug,863
Idaho,16,2008,2008,"Sep., 2008",2008,Sep,863
Idaho,16,2008,2008,"Oct., 2008",2008,Oct,884
Idaho,16,2008,2008,"Nov., 2008",2008,Nov,871
Idaho,16,2008,2008,"Dec., 2008",2008,Dec,933
Idaho,16,2009,2009,"Jan., 2009",2009,Jan,913
Idaho,16,2009,2009,"Feb., 2009",2009,Feb,855
Idaho,16,2009,2009,"Mar., 2009",2009,Mar,973
Idaho,16,2009,2009,"Apr., 2009",2009,Apr,948
Idaho,16,2009,2009,"May, 2009",2009,May,990
Idaho,16,2009,2009,"Jun., 2009",2009,Jun,846
Idaho,16,2009,2009,"Jul., 2009",2009,Jul,939
Idaho,16,2009,2009,"Aug., 2009",2009,Aug,908
Idaho,16,2009,2009,"Sep., 2009",2009,Sep,872
Idaho,16,2009,2009,"Oct., 2009",2009,Oct,940
Idaho,16,2009,2009,"Nov., 2009",2009,Nov,906
Idaho,16,2009,2009,"Dec., 2009",2009,Dec,1008
Idaho,16,2010,2010,"Jan., 2010",2010,Jan,1012
Idaho,16,2010,2010,"Feb., 2010",2010,Feb,887
Idaho,16,2010,2010,"Mar., 2010",2010,Mar,1050
Idaho,16,2010,2010,"Apr., 2010",2010,Apr,910
Idaho,16,2010,2010,"May, 2010",2010,May,922
Idaho,16,2010,2010,"Jun., 2010",2010,Jun,872
Idaho,16,2010,2010,"Jul., 2010",2010,Jul,922
Idaho,16,2010,2010,"Aug., 2010",2010,Aug,915
Idaho,16,2010,2010,"Sep., 2010",2010,Sep,936
Idaho,16,2010,2010,"Oct., 2010",2010,Oct,1028
Idaho,16,2010,2010,"Nov., 2010",2010,Nov,956
Idaho,16,2010,2010,"Dec., 2010",2010,Dec,1019
Idaho,16,2011,2011,"Jan., 2011",2011,Jan,1035
Idaho,16,2011,2011,"Feb., 2011",2011,Feb,1002
Idaho,16,2011,2011,"Mar., 2011",2011,Mar,1077
Idaho,16,2011,2011,"Apr., 2011",2011,Apr,1022
Idaho,16,2011,2011,"May, 2011",2011,May,994
Idaho,16,2011,2011,"Jun., 2011",2011,Jun,967
Idaho,16,2011,2011,"Jul., 2011",2011,Jul,980
Idaho,16,2011,2011,"Aug., 2011",2011,Aug,926
Idaho,16,2011,2011,"Sep., 2011",2011,Sep,966
Idaho,16,2011,2011,"Oct., 2011",2011,Oct,983
Idaho,16,2011,2011,"Nov., 2011",2011,Nov,1042
Idaho,16,2011,2011,"Dec., 2011",2011,Dec,1033
Idaho,16,2012,2012,"Jan., 2012",2012,Jan,956
Idaho,16,2012,2012,"Feb., 2012",2012,Feb,1022
Idaho,16,2012,2012,"Mar., 2012",2012,Mar,1098
Idaho,16,2012,2012,"Apr., 2012",2012,Apr,989
Idaho,16,2012,2012,"May, 2012",2012,May,988
Idaho,16,2012,2012,"Jun., 2012",2012,Jun,897
Idaho,16,2012,2012,"Jul., 2012",2012,Jul,1019
Idaho,16,2012,2012,"Aug., 2012",2012,Aug,990
Idaho,16,2012,2012,"Sep., 2012",2012,Sep,958
Idaho,16,2012,2012,"Oct., 2012",2012,Oct,999
Idaho,16,2012,2012,"Nov., 2012",2012,Nov,975
Idaho,16,2012,2012,"Dec., 2012",2012,Dec,1107
Idaho,16,2013,2013,"Jan., 2013",2013,Jan,1170
Idaho,16,2013,2013,"Feb., 2013",2013,Feb,991
Idaho,16,2013,2013,"Mar., 2013",2013,Mar,1094
Idaho,16,2013,2013,"Apr., 2013",2013,Apr,971
Idaho,16,2013,2013,"May, 2013",2013,May,1019
Idaho,16,2013,2013,"Jun., 2013",2013,Jun,989
Idaho,16,2013,2013,"Jul., 2013",2013,Jul,1030
Idaho,16,2013,2013,"Aug., 2013",2013,Aug,980
Idaho,16,2013,2013,"Sep., 2013",2013,Sep,945
Idaho,16,2013,2013,"Oct., 2013",2013,Oct,1097
Idaho,16,2013,2013,"Nov., 2013",2013,Nov,1028
Idaho,16,2013,2013,"Dec., 2013",2013,Dec,1120
Idaho,16,2014,2014,"Jan., 2014",2014,Jan,1072
Idaho,16,2014,2014,"Feb., 2014",2014,Feb,1010
Idaho,16,2014,2014,"Mar., 2014",2014,Mar,1115
Idaho,16,2014,2014,"Apr., 2014",2014,Apr,1035
Idaho,16,2014,2014,"May, 2014",2014,May,1055
Idaho,16,2014,2014,"Jun., 2014",2014,Jun,1024
Idaho,16,2014,2014,"Jul., 2014",2014,Jul,977
Idaho,16,2014,2014,"Aug., 2014",2014,Aug,1100
Idaho,16,2014,2014,"Sep., 2014",2014,Sep,1118
Idaho,16,2014,2014,"Oct., 2014",2014,Oct,1007
Idaho,16,2014,2014,"Nov., 2014",2014,Nov,1055
Idaho,16,2014,2014,"Dec., 2014",2014,Dec,1045
Idaho,16,2015,2015,"Jan., 2015",2015,Jan,1224
Idaho,16,2015,2015,"Feb., 2015",2015,Feb,993
Idaho,16,2015,2015,"Mar., 2015",2015,Mar,1108
Idaho,16,2015,2015,"Apr., 2015",2015,Apr,1080
Idaho,16,2015,2015,"May, 2015",2015,May,1152
Idaho,16,2015,2015,"Jun., 2015",2015,Jun,1013
Idaho,16,2015,2015,"Jul., 2015",2015,Jul,1069
Idaho,16,2015,2015,"Aug., 2015",2015,Aug,1001
Idaho,16,2015,2015,"Sep., 2015",2015,Sep,1075
Idaho,16,2015,2015,"Oct., 2015",2015,Oct,1103
Idaho,16,2015,2015,"Nov., 2015",2015,Nov,1077
Idaho,16,2015,2015,"Dec., 2015",2015,Dec,1131
Idaho,16,2016,2016,"Jan., 2016",2016,Jan,1149
Idaho,16,2016,2016,"Feb., 2016",2016,Feb,1069
Idaho,16,2016,2016,"Mar., 2016",2016,Mar,1167
Idaho,16,2016,2016,"Apr., 2016",2016,Apr,1138
Idaho,16,2016,2016,"May, 2016",2016,May,1166
Idaho,16,2016,2016,"Jun., 2016",2016,Jun,1105
Idaho,16,2016,2016,"Jul., 2016",2016,Jul,1067
Idaho,16,2016,2016,"Aug., 2016",2016,Aug,1075
Idaho,16,2016,2016,"Sep., 2016",2016,Sep,1009
Idaho,16,2016,2016,"Oct., 2016",2016,Oct,1102
Idaho,16,2016,2016,"Nov., 2016",2016,Nov,1076
Idaho,16,2016,2016,"Dec., 2016",2016,Dec,1243
Idaho,16,2017,2017,"Jan., 2017",2017,Jan,1340
Idaho,16,2017,2017,"Feb., 2017",2017,Feb,1124
Idaho,16,2017,2017,"Mar., 2017",2017,Mar,1225
Idaho,16,2017,2017,"Apr., 2017",2017,Apr,1153
Idaho,16,2017,2017,"May, 2017",2017,May,1146
Idaho,16,2017,2017,"Jun., 2017",2017,Jun,1110
Idaho,16,2017,2017,"Jul., 2017",2017,Jul,1113
Idaho,16,2017,2017,"Aug., 2017",2017,Aug,1106
Idaho,16,2017,2017,"Sep., 2017",2017,Sep,1121
Idaho,16,2017,2017,"Oct., 2017",2017,Oct,1201
Idaho,16,2017,2017,"Nov., 2017",2017,Nov,1139
Idaho,16,2017,2017,"Dec., 2017",2017,Dec,1233
Illinois,17,2007,2007,"Jan., 2007",2007,Jan,9211
Illinois,17,2007,2007,"Feb., 2007",2007,Feb,8578
Illinois,17,2007,2007,"Mar., 2007",2007,Mar,9096
Illinois,17,2007,2007,"Apr., 2007",2007,Apr,8243
Illinois,17,2007,2007,"May, 2007",2007,May,8141
Illinois,17,2007,2007,"Jun., 2007",2007,Jun,7696
Illinois,17,2007,2007,"Jul., 2007",2007,Jul,7988
Illinois,17,2007,2007,"Aug., 2007",2007,Aug,7860
Illinois,17,2007,2007,"Sep., 2007",2007,Sep,7958
Illinois,17,2007,2007,"Oct., 2007",2007,Oct,8275
Illinois,17,2007,2007,"Nov., 2007",2007,Nov,8326
Illinois,17,2007,2007,"Dec., 2007",2007,Dec,9131
Illinois,17,2008,2008,"Jan., 2008",2008,Jan,9116
Illinois,17,2008,2008,"Feb., 2008",2008,Feb,9490
Illinois,17,2008,2008,"Mar., 2008",2008,Mar,10064
Illinois,17,2008,2008,"Apr., 2008",2008,Apr,8646
Illinois,17,2008,2008,"May, 2008",2008,May,8484
Illinois,17,2008,2008,"Jun., 2008",2008,Jun,7840
Illinois,17,2008,2008,"Jul., 2008",2008,Jul,7968
Illinois,17,2008,2008,"Aug., 2008",2008,Aug,8125
Illinois,17,2008,2008,"Sep., 2008",2008,Sep,7857
Illinois,17,2008,2008,"Oct., 2008",2008,Oct,8294
Illinois,17,2008,2008,"Nov., 2008",2008,Nov,8485
Illinois,17,2008,2008,"Dec., 2008",2008,Dec,9102
Illinois,17,2009,2009,"Jan., 2009",2009,Jan,9089
Illinois,17,2009,2009,"Feb., 2009",2009,Feb,8245
Illinois,17,2009,2009,"Mar., 2009",2009,Mar,8775
Illinois,17,2009,2009,"Apr., 2009",2009,Apr,8240
Illinois,17,2009,2009,"May, 2009",2009,May,8236
Illinois,17,2009,2009,"Jun., 2009",2009,Jun,7922
Illinois,17,2009,2009,"Jul., 2009",2009,Jul,8009
Illinois,17,2009,2009,"Aug., 2009",2009,Aug,7949
Illinois,17,2009,2009,"Sep., 2009",2009,Sep,7882
Illinois,17,2009,2009,"Oct., 2009",2009,Oct,8582
Illinois,17,2009,2009,"Nov., 2009",2009,Nov,8322
Illinois,17,2009,2009,"Dec., 2009",2009,Dec,8805
Illinois,17,2010,2010,"Jan., 2010",2010,Jan,8952
Illinois,17,2010,2010,"Feb., 2010",2010,Feb,8177
Illinois,17,2010,2010,"Mar., 2010",2010,Mar,8797
Illinois,17,2010,2010,"Apr., 2010",2010,Apr,8075
Illinois,17,2010,2010,"May, 2010",2010,May,8160
Illinois,17,2010,2010,"Jun., 2010",2010,Jun,7730
Illinois,17,2010,2010,"Jul., 2010",2010,Jul,8000
Illinois,17,2010,2010,"Aug., 2010",2010,Aug,8212
Illinois,17,2010,2010,"Sep., 2010",2010,Sep,7856
Illinois,17,2010,2010,"Oct., 2010",2010,Oct,8386
Illinois,17,2010,2010,"Nov., 2010",2010,Nov,8355
Illinois,17,2010,2010,"Dec., 2010",2010,Dec,9231
Illinois,17,2011,2011,"Jan., 2011",2011,Jan,9427
Illinois,17,2011,2011,"Feb., 2011",2011,Feb,8564
Illinois,17,2011,2011,"Mar., 2011",2011,Mar,9020
Illinois,17,2011,2011,"Apr., 2011",2011,Apr,8357
Illinois,17,2011,2011,"May, 2011",2011,May,8419
Illinois,17,2011,2011,"Jun., 2011",2011,Jun,7826
Illinois,17,2011,2011,"Jul., 2011",2011,Jul,8248
Illinois,17,2011,2011,"Aug., 2011",2011,Aug,8190
Illinois,17,2011,2011,"Sep., 2011",2011,Sep,8045
Illinois,17,2011,2011,"Oct., 2011",2011,Oct,8670
Illinois,17,2011,2011,"Nov., 2011",2011,Nov,8312
Illinois,17,2011,2011,"Dec., 2011",2011,Dec,8828
Illinois,17,2012,2012,"Jan., 2012",2012,Jan,9121
Illinois,17,2012,2012,"Feb., 2012",2012,Feb,8257
Illinois,17,2012,2012,"Mar., 2012",2012,Mar,9194
Illinois,17,2012,2012,"Apr., 2012",2012,Apr,8182
Illinois,17,2012,2012,"May, 2012",2012,May,8378
Illinois,17,2012,2012,"Jun., 2012",2012,Jun,7892
Illinois,17,2012,2012,"Jul., 2012",2012,Jul,8138
Illinois,17,2012,2012,"Aug., 2012",2012,Aug,8403
Illinois,17,2012,2012,"Sep., 2012",2012,Sep,8203
Illinois,17,2012,2012,"Oct., 2012",2012,Oct,8614
Illinois,17,2012,2012,"Nov., 2012",2012,Nov,8520
Illinois,17,2012,2012,"Dec., 2012",2012,Dec,9531
Illinois,17,2013,2013,"Jan., 2013",2013,Jan,10690
Illinois,17,2013,2013,"Feb., 2013",2013,Feb,8505
Illinois,17,2013,2013,"Mar., 2013",2013,Mar,9137
Illinois,17,2013,2013,"Apr., 2013",2013,Apr,8403
Illinois,17,2013,2013,"May, 2013",2013,May,8357
Illinois,17,2013,2013,"Jun., 2013",2013,Jun,7845
Illinois,17,2013,2013,"Jul., 2013",2013,Jul,8202
Illinois,17,2013,2013,"Aug., 2013",2013,Aug,8219
Illinois,17,2013,2013,"Sep., 2013",2013,Sep,7802
Illinois,17,2013,2013,"Oct., 2013",2013,Oct,8639
Illinois,17,2013,2013,"Nov., 2013",2013,Nov,8268
Illinois,17,2013,2013,"Dec., 2013",2013,Dec,9334
Illinois,17,2014,2014,"Jan., 2014",2014,Jan,9663
Illinois,17,2014,2014,"Feb., 2014",2014,Feb,8318
Illinois,17,2014,2014,"Mar., 2014",2014,Mar,9091
Illinois,17,2014,2014,"Apr., 2014",2014,Apr,8379
Illinois,17,2014,2014,"May, 2014",2014,May,8571
Illinois,17,2014,2014,"Jun., 2014",2014,Jun,8182
Illinois,17,2014,2014,"Jul., 2014",2014,Jul,8292
Illinois,17,2014,2014,"Aug., 2014",2014,Aug,8225
Illinois,17,2014,2014,"Sep., 2014",2014,Sep,8473
Illinois,17,2014,2014,"Oct., 2014",2014,Oct,8739
Illinois,17,2014,2014,"Nov., 2014",2014,Nov,8888
Illinois,17,2014,2014,"Dec., 2014",2014,Dec,10472
Illinois,17,2015,2015,"Jan., 2015",2015,Jan,10402
Illinois,17,2015,2015,"Feb., 2015",2015,Feb,8488
Illinois,17,2015,2015,"Mar., 2015",2015,Mar,9595
Illinois,17,2015,2015,"Apr., 2015",2015,Apr,8935
Illinois,17,2015,2015,"May, 2015",2015,May,8839
Illinois,17,2015,2015,"Jun., 2015",2015,Jun,8259
Illinois,17,2015,2015,"Jul., 2015",2015,Jul,8675
Illinois,17,2015,2015,"Aug., 2015",2015,Aug,8528
Illinois,17,2015,2015,"Sep., 2015",2015,Sep,8332
Illinois,17,2015,2015,"Oct., 2015",2015,Oct,8988
Illinois,17,2015,2015,"Nov., 2015",2015,Nov,8680
Illinois,17,2015,2015,"Dec., 2015",2015,Dec,9151
Illinois,17,2016,2016,"Jan., 2016",2016,Jan,9567
Illinois,17,2016,2016,"Feb., 2016",2016,Feb,9028
Illinois,17,2016,2016,"Mar., 2016",2016,Mar,9445
Illinois,17,2016,2016,"Apr., 2016",2016,Apr,8691
Illinois,17,2016,2016,"May, 2016",2016,May,8774
Illinois,17,2016,2016,"Jun., 2016",2016,Jun,8317
Illinois,17,2016,2016,"Jul., 2016",2016,Jul,8654
Illinois,17,2016,2016,"Aug., 2016",2016,Aug,8576
Illinois,17,2016,2016,"Sep., 2016",2016,Sep,8417
Illinois,17,2016,2016,"Oct., 2016",2016,Oct,8943
Illinois,17,2016,2016,"Nov., 2016",2016,Nov,8722
Illinois,17,2016,2016,"Dec., 2016",2016,Dec,9886
Illinois,17,2017,2017,"Jan., 2017",2017,Jan,10231
Illinois,17,2017,2017,"Feb., 2017",2017,Feb,9257
Illinois,17,2017,2017,"Mar., 2017",2017,Mar,9925
Illinois,17,2017,2017,"Apr., 2017",2017,Apr,8882
Illinois,17,2017,2017,"May, 2017",2017,May,8932
Illinois,17,2017,2017,"Jun., 2017",2017,Jun,8361
Illinois,17,2017,2017,"Jul., 2017",2017,Jul,8586
Illinois,17,2017,2017,"Aug., 2017",2017,Aug,8587
Illinois,17,2017,2017,"Sep., 2017",2017,Sep,8741
Illinois,17,2017,2017,"Oct., 2017",2017,Oct,8863
Illinois,17,2017,2017,"Nov., 2017",2017,Nov,9090
Illinois,17,2017,2017,"Dec., 2017",2017,Dec,10266
Indiana,18,2007,2007,"Jan., 2007",2007,Jan,4995
